gene	canonical_gene	panel	candidate_role	support_tier	selected_gene_reason	is_original_candidate_gene	is_marker_panel_gene	dentate_candidate_units	dentate_background_units	dentate_candidate_median_rank	dentate_background_median_rank	dentate_rank_delta_vs_background	dentate_rank_p_greater	cerebellar_candidate_units	cerebellar_background_units	cerebellar_candidate_median_rank	cerebellar_background_median_rank	cerebellar_rank_delta_vs_background	cerebellar_rank_p_greater	dentate_candidate_median_detection	cerebellar_candidate_median_detection	n_dentate_datasets_detected_5pct	n_cerebellar_datasets_detected_5pct	dentate_rank_p_adj_bh	cerebellar_rank_p_adj_bh	shared_positive_rank_delta	shared_strict_bh_0_10	shared_strict_bh_0_20	combined_rank_delta	minimum_branch_detection
NAA25	NAA25	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.8423254348586514e-17	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5416890801506186	0.14032902038156672	7	3	1.2142201003709152e-16	0.23428822380991143	True	False	False	0.6666666666666666	0.14032902038156672
EDIL3	EDIL3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.9874465563135795e-20	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.925392670157068	0.13935112020079948	7	3	1.7367011206112759e-19	0.44652159914500644	True	False	False	0.6666666666666666	0.13935112020079948
CDC42BPB	CDC42BPB	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	7.95774629173971e-14	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5	0.13897782311715806	6	3	1.3442641516186472e-13	0.23428822380991143	True	False	False	0.6666666666666666	0.13897782311715806
DMXL1	DMXL1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.0808023355515028e-19	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.7100362756952842	0.137257054748632	7	2	4.365475355328137e-19	0.23428822380991143	True	False	False	0.6666666666666666	0.137257054748632
TMEM108	TMEM108	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.493003398154007e-22	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.2926959764730425	0.8524590163934426	0.135700111701063	7	3	2.525441456865347e-21	0.44652159914500644	True	False	False	0.6666666666666666	0.135700111701063
DZIP1	DZIP1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.314307466424293e-14	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.5358744394618834	0.13522630011572256	6	3	2.4365238416019585e-14	0.44652159914500644	True	False	False	0.6666666666666666	0.13522630011572256
RNF157	RNF157	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.384278532331745e-12	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.5598845598845599	0.13401351058225652	7	2	9.158399561261611e-12	0.44652159914500644	True	False	False	0.6666666666666666	0.13401351058225652
RALYL	RALYL	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.4277677851521945e-06	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.7433035714285714	0.13358564802252249	7	2	1.5453235159656238e-06	0.44652159914500644	True	False	False	0.6666666666666666	0.13358564802252249
DENND1A	DENND1A	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.887093118226504e-21	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.8227984873041599	0.13229423449472621	7	2	3.465917627246702e-20	0.23428822380991143	True	False	False	0.6666666666666666	0.13229423449472621
YEATS2	YEATS2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.27963668505179e-14	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.559915164369035	0.13144715176110933	7	2	5.778661226545355e-14	0.23428822380991143	True	False	False	0.6666666666666666	0.13144715176110933
SCAF8	SCAF8	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	9.449938016614711e-21	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.646418295046977	0.13052420289808614	6	2	4.722791603234403e-20	0.23428822380991143	True	False	False	0.6666666666666666	0.13052420289808614
DDHD1	DDHD1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.916852068383375e-17	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5927889713679746	0.13021325862122393	7	3	1.230063683543661e-16	0.23428822380991143	True	False	False	0.6666666666666666	0.13021325862122393
RC3H1	RC3H1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.8423254348586514e-17	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.6043046357615894	0.12973483014192563	7	3	1.2142201003709152e-16	0.23428822380991143	True	False	False	0.6666666666666666	0.12973483014192563
ZZEF1	ZZEF1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.1524338285766923e-09	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.4326923076923077	0.1292823224638227	7	2	2.6754320768956134e-09	0.44652159914500644	True	False	False	0.6666666666666666	0.1292823224638227
TMTC2	TMTC2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.20621423190410232	6	12	1.0	0.5	0.5	0.0017167440604175456	0.36663611974393706	0.12794757726348896	3	3	0.21147927612293047	0.013191158405414228	True	False	False	0.6666666666666666	0.12794757726348896
FAM126B	FAM126B	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.03276429201347e-18	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.6315009264978382	0.12777192404734944	7	3	1.2250792366074533e-17	0.44652159914500644	True	False	False	0.6666666666666666	0.12777192404734944
CCDC92	CCDC92	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.511629180125541e-13	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.6767676767676768	0.12519619676540678	7	3	2.468918442539381e-13	0.23428822380991143	True	False	False	0.6666666666666666	0.12519619676540678
PSD3	PSD3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.849350372972128e-17	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.8633605356769198	0.1242853247143623	7	3	1.0095817362728592e-16	0.44652159914500644	True	False	False	0.6666666666666666	0.1242853247143623
YTHDC2	YTHDC2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.6827729141149463e-14	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.6022727272727273	0.12404806706993254	7	3	3.064596516133768e-14	0.44652159914500644	True	False	False	0.6666666666666666	0.12404806706993254
ESYT2	ESYT2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.7510047299219817e-12	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5864022662889519	0.12396418691277211	6	2	2.6447975342623803e-12	0.23428822380991143	True	False	False	0.6666666666666666	0.12396418691277211
INSR	INSR	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.8423254348586514e-17	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5555555555555556	0.1238297202197916	7	3	1.2142201003709152e-16	0.23428822380991143	True	False	False	0.6666666666666666	0.1238297202197916
RUNDC3B	RUNDC3B	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.384278532331745e-12	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.6162790697674418	0.12363727498380844	6	3	9.158399561261611e-12	0.23428822380991143	True	False	False	0.6666666666666666	0.12363727498380844
PPIP5K2	PPIP5K2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.520962881367227e-15	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5838779956427015	0.12282460838773393	7	3	1.0720652184141016e-14	0.23428822380991143	True	False	False	0.6666666666666666	0.12282460838773393
ARHGEF9	ARHGEF9	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.445370217156958e-15	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.6428571428571429	0.12231747245782784	7	3	6.799825296645535e-15	0.44652159914500644	True	False	False	0.6666666666666666	0.12231747245782784
MCF2L	MCF2L	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.221496354638364e-09	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.4596949891067538	0.1213565330056195	7	3	6.341223736400119e-09	0.44652159914500644	True	False	False	0.6666666666666666	0.1213565330056195
TRAPPC9	TRAPPC9	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.7986643639353735e-11	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5844155844155844	0.12045438729778843	7	3	5.2180513016946326e-11	0.23428822380991143	True	False	False	0.6666666666666666	0.12045438729778843
NCDN	NCDN	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.338330627850446e-22	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.6405693950177936	0.12003069694418773	7	2	1.798524514825396e-21	0.23428822380991143	True	False	False	0.6666666666666666	0.12003069694418773
ZFYVE9	ZFYVE9	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.273920343380974e-15	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.5914198161389173	0.11970018987903093	5	2	8.404472551943185e-15	0.44652159914500644	True	False	False	0.6666666666666666	0.11970018987903093
REPS1	REPS1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.9120534670758488e-24	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.6827586206896552	0.11957009549515472	7	3	2.383473546027308e-23	0.44652159914500644	True	False	False	0.6666666666666666	0.11957009549515472
NUMB	NUMB	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	5.526219642483429e-18	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.6236811254396248	0.11949321360755466	6	3	1.6647736672981333e-17	0.23428822380991143	True	False	False	0.6666666666666666	0.11949321360755466
LRCH3	LRCH3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.0985311727792718e-16	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.6258779038357645	0.11846805702856977	6	3	4.821731052710001e-16	0.44652159914500644	True	False	False	0.6666666666666666	0.11846805702856977
JPX	JPX	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	1.3541205955966727e-22	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.7563156340938805	0.1178182891183776	5	3	1.0603204230502465e-21	0.23428822380991143	True	False	False	0.6666666666666666	0.1178182891183776
LCOR	LCOR	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.73782285418795e-19	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.7328535139712108	0.1172704672155786	6	3	2.342041309412446e-18	0.23428822380991143	True	False	False	0.6666666666666666	0.1172704672155786
CERS6	CERS6	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	4.133004123662415e-21	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.8260661548217603	0.11600057934301061	6	3	2.3841717936765364e-20	0.44652159914500644	True	False	False	0.6666666666666666	0.11600057934301061
TTC17	TTC17	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.73782285418795e-19	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.7533632286995515	0.11561311783429043	7	3	2.342041309412446e-18	0.44652159914500644	True	False	False	0.6666666666666666	0.11561311783429043
TNKS	TNKS	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.8423254348586514e-17	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.8388059701492537	0.11317622467654753	6	3	1.2142201003709152e-16	0.23428822380991143	True	False	False	0.6666666666666666	0.11317622467654753
AMBRA1	AMBRA1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.273920343380974e-15	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5954022988505747	0.11314017389371689	7	2	8.404472551943185e-15	0.23428822380991143	True	False	False	0.6666666666666666	0.11314017389371689
HDAC8	HDAC8	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.2106330018675393e-16	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.6754057428214731	0.1122468769333842	4	3	5.073929080476923e-16	0.23428822380991143	True	False	False	0.6666666666666666	0.1122468769333842
PPP1R12B	PPP1R12B	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.123117992752046e-27	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.8275501672240803	0.10873699991131142	7	3	8.68467041830665e-26	0.44652159914500644	True	False	False	0.6666666666666666	0.10873699991131142
CTIF	CTIF	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	6.213078075327232e-20	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.699507681860623	0.10850014958042153	6	3	2.611660144454412e-19	0.23428822380991143	True	False	False	0.6666666666666666	0.10850014958042153
BSN	BSN	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.445370217156958e-15	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5708427311872053	0.10801840735950022	7	2	6.799825296645535e-15	0.23428822380991143	True	False	False	0.6666666666666666	0.10801840735950022
ACVR2A	ACVR2A	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.4533394718721954e-17	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5325509573810995	0.10727373360623689	7	3	3.975149198601251e-17	0.23428822380991143	True	False	False	0.6666666666666666	0.10727373360623689
TARSL2	TARSL2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.3377128113633253e-16	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5730337078651685	0.1072345477613812	5	3	3.146962134324352e-16	0.23428822380991143	True	False	False	0.6666666666666666	0.1072345477613812
DCUN1D4	DCUN1D4	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.664462203773281e-20	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.6275862068965518	0.10700793242552006	7	3	7.987209115009394e-20	0.44652159914500644	True	False	False	0.6666666666666666	0.10700793242552006
NAV3	NAV3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.8423254348586514e-17	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.951417004048583	0.1060279913961398	7	2	1.2142201003709152e-16	0.44652159914500644	True	False	False	0.6666666666666666	0.1060279913961398
CDH8	CDH8	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.73782285418795e-19	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.12700887922326776	0.8250701590271281	0.10559389822612167	7	2	2.342041309412446e-18	0.23428822380991143	True	False	False	0.6666666666666666	0.10559389822612167
ADAM22	ADAM22	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	3.1809350517676156e-18	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.829072872949256	0.10558951792345314	7	3	9.80035245352835e-18	0.44652159914500644	True	False	False	0.6666666666666666	0.10558951792345314
TTBK2	TTBK2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	7.134951273315144e-12	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.6043030869971936	0.10359229834167064	7	3	1.0201522288609457e-11	0.44652159914500644	True	False	False	0.6666666666666666	0.10359229834167064
PPM1E	PPM1E	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.773464422855039e-16	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.8947368421052632	0.10263171865393403	7	2	1.4460279855484823e-15	0.23428822380991143	True	False	False	0.6666666666666666	0.10263171865393403
ESRRG	ESRRG	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.7122908891038335e-11	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.12700887922326776	0.6381578947368421	0.10213387708049917	5	3	2.3991982806629297e-11	0.23428822380991143	True	False	False	0.6666666666666666	0.10213387708049917
RPTOR	RPTOR	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.4578769016883846e-18	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.6622613803230544	0.10051300462997097	7	2	4.6570471277792435e-18	0.23428822380991143	True	False	False	0.6666666666666666	0.10051300462997097
HECW2	HECW2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.4087400563284234e-10	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.7763157894736842	0.10027285093160401	6	2	5.681852158155883e-10	0.23428822380991143	True	False	False	0.6666666666666666	0.10027285093160401
RGS7BP	RGS7BP	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	7.892108440208418e-14	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.12700887922326776	0.6647677475898335	0.09804243349051833	7	2	1.3342153707569805e-13	0.23428822380991143	True	False	False	0.6666666666666666	0.09804243349051833
TENM2	TENM2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	72	88	1.0	0.5	0.5	1.054853036264386e-14	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.909885649680108	0.09720575163623763	6	2	1.9622437698605946e-14	0.44652159914500644	True	False	False	0.6666666666666666	0.09720575163623763
NMNAT2	NMNAT2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	7.182293533254967e-09	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.694980694980695	0.09616986662079754	7	3	8.649858230777358e-09	0.23428822380991143	True	False	False	0.6666666666666666	0.09616986662079754
MDN1	MDN1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.625527884871116e-16	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.5682819383259912	0.0956802787599414	7	3	5.822873192520911e-16	0.44652159914500644	True	False	False	0.6666666666666666	0.0956802787599414
PPP1R13B	PPP1R13B	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.6827729141149463e-14	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.6303986710963455	0.0954024591311298	7	2	3.064596516133768e-14	0.23428822380991143	True	False	False	0.6666666666666666	0.0954024591311298
ABL2	ABL2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	6.832665015643997e-15	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.617399438727783	0.09441123710812328	7	3	1.2887000364288546e-14	0.44652159914500644	True	False	False	0.6666666666666666	0.09441123710812328
USP31	USP31	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.4565561093588964e-17	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5720108695652174	0.09429866037512061	7	2	3.9789297244325526e-17	0.23428822380991143	True	False	False	0.6666666666666666	0.09429866037512061
LIFR	LIFR	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.6481666222008975e-24	6	12	0.8333333333333333	0.6666666666666666	0.16666666666666663	0.2926959764730425	0.5597433841218925	0.09233546637026231	7	3	2.1279008354486585e-23	0.44652159914500644	True	False	False	0.6666666666666666	0.09233546637026231
ACSL4	ACSL4	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.1602874380425446e-09	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.5249169435215947	0.09177851578068918	7	2	1.4682983973828935e-09	0.44652159914500644	True	False	False	0.6666666666666666	0.09177851578068918
DCAF6	DCAF6	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.664462203773281e-20	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.6770114942528735	0.09140663302521912	7	3	7.987209115009394e-20	0.23428822380991143	True	False	False	0.6666666666666666	0.09140663302521912
ICA1L	ICA1L	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.0808023355515028e-19	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.726457399103139	0.08895753288488291	7	3	4.365475355328137e-19	0.44652159914500644	True	False	False	0.6666666666666666	0.08895753288488291
ASCC3	ASCC3	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.4578769016883846e-18	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.717607973421927	0.08844265500683285	7	3	4.6570471277792435e-18	0.23428822380991143	True	False	False	0.6666666666666666	0.08844265500683285
PKD1	PKD1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.168405520047542e-11	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.4918851435705368	0.0881508387072783	7	3	1.0984049332289596e-10	0.23428822380991143	True	False	False	0.6666666666666666	0.0881508387072783
USP32	USP32	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.8026074526101187e-11	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.6540342298288508	0.08662338519505358	7	3	2.5182239522050675e-11	0.44652159914500644	True	False	False	0.6666666666666666	0.08662338519505358
LONRF2	LONRF2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.0808023355515028e-19	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.6692944422546314	0.08649626739305671	7	2	4.365475355328137e-19	0.23428822380991143	True	False	False	0.6666666666666666	0.08649626739305671
MTMR1	MTMR1	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.03276429201347e-18	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.5394736842105263	0.08593896089047602	7	2	1.2250792366074533e-17	0.23428822380991143	True	False	False	0.6666666666666666	0.08593896089047602
RAB3GAP2	RAB3GAP2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.8423254348586514e-17	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.5717488789237668	0.08572503957591908	7	3	1.2142201003709152e-16	0.44652159914500644	True	False	False	0.6666666666666666	0.08572503957591908
SNX29	SNX29	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	8.657566041536717e-24	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.6837748344370861	0.08537132173851908	5	3	9.580745277598541e-23	0.23428822380991143	True	False	False	0.6666666666666666	0.08537132173851908
DIP2C	DIP2C	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	1.1047316450726394e-14	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.900709219858156	0.08514956753937586	7	3	2.053267299196705e-14	0.44652159914500644	True	False	False	0.6666666666666666	0.08514956753937586
HECTD2	HECTD2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	7.892108440208418e-14	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.48758278145695366	0.0849195765601442	7	3	1.3342153707569805e-13	0.23428822380991143	True	False	False	0.6666666666666666	0.0849195765601442
UGGT2	UGGT2	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	2.8437820621732303e-12	6	12	0.6666666666666666	0.5	0.16666666666666663	0.12700887922326776	0.6943765281173594	0.08491881406041614	6	3	4.2189899403924324e-12	0.23428822380991143	True	False	False	0.6666666666666666	0.08491881406041614
ADAM23	ADAM23	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	4.550672817150389e-11	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.6986301369863014	0.08372281508218653	7	3	6.184467005262653e-11	0.44652159914500644	True	False	False	0.6666666666666666	0.08372281508218653
USP25	USP25	expanded_high_information_gene	expanded_selected_gene	high_information_gene	high_information_gene	False	False	73	88	1.0	0.5	0.5	7.134951273315144e-12	6	12	0.6666666666666666	0.5	0.16666666666666663	0.2926959764730425	0.6931034482758621	0.0819658730642116	7	2	1.0201522288609457e-11	0.44652159914500644	True	False	False	0.6666666666666666	0.0819658730642116
